id,product description,barcode,price_lbp,price_usd,category,sub_category,stock_in_geitawi_branch,stock_in_medawar_branch,image_name,new_items,offers,suppliers
11103,H&S EXTRA VOLUME 400 ML,5011321361027,390000,4.357541899,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
11104,H&S LIVELY & SILKY,5011321360990,390000,4.357541899,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
11105,H&S REFRESHING MENTHOL,5011321361058,390000,4.357541899,HOME USAGE,MAN CARE,2,-2,0,0,0,EDWIN YAZBECK FOR TRADING
11107,H&S AD HAIR FALL DEFENSE,5011321525832,390000,4.357541899,HOME USAGE,TOOLS,1,5,0,0,0,EDWIN YAZBECK FOR TRADING
11110,H&S MOISTURIZING SCALP 400ML NEW,5011321986794,390000,4.357541899,HOME USAGE,TOOLS,0,1,0,0,0,EDWIN YAZBECK FOR TRADING
11117,TAHITI DCH.TROPIQUES 250ML,8714789064970-8718951153691,220000,2.458100559,HOME USAGE,TOOLS,3,2,0,0,0,EDWIN YAZBECK FOR TRADING
11222,PERT PLUS N400ML HLN 2IN1 15% OFF,5285000688174-6281031260128,290000,3.240223464,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
11253,PANTINE SH SMOOTH & SILKY 500ML1,5410076634132-5410076652105,340000,3.798882682,HOME USAGE,TOOLS,6,0,0,0,0,EDWIN YAZBECK FOR TRADING
11275,PANTENE SHAMPOO ANTI HAIR FALL,5410076881840,340000,3.798882682,HOME USAGE,SHAMPOO & SHOWER GEL,-1,0,0,0,0,EDWIN YAZBECK FOR TRADING
11293,PANTENE 400ML,5410076652686-5410076651627,340000,3.798882682,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
11456,PERT PLUS WITH HONEY EXTRACTS 400 ML,6281031260241,290000,3.240223464,HOME USAGE,TOOLS,3,7,0,0,0,EDWIN YAZBECK FOR TRADING
11458,PANTENE CC CON,4084500795976,370000,4.134078212,HOME USAGE,TOOLS,0,5,0,0,0,EDWIN YAZBECK FOR TRADING
11461,PERT PLUS N400ML,6281031260302-6281031260098,290000,3.240223464,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
11523,CLEAR ANTI DANDRUFF 360 ML,6221155046758-6221155042590,350000,3.910614525,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
11550,DOVE SHAMPOO 400ML,6281006423428-6281006423381,360000,4.022346369,HOME USAGE,SHAMPOO & SHOWER GEL,1,-1,0,0,0,EDWIN YAZBECK FOR TRADING
11595,CLEAR MEN 360 ML,6221155058546-6221155065100,350000,3.910614525,HOME USAGE,MAN CARE,4,4,0,0,0,EDWIN YAZBECK FOR TRADING
11600,SUNSILK 350ML SHAMPOO,6221155025326-6221155025340,315000,3.519553073,HOME USAGE,SHAMPOO & SHOWER GEL,3,2,0,0,0,EDWIN YAZBECK FOR TRADING
11607,CLEAR MEN 360 M,6221155058485,350000,3.910614525,HOME USAGE,MAN CARE,0,2,0,0,0,EDWIN YAZBECK FOR TRADING
11616,SHAMPOO SUNSILK 350  ML,6221155025265-6221155043306,315000,3.519553073,HOME USAGE,SHAMPOO & SHOWER GEL,2,6,0,0,0,EDWIN YAZBECK FOR TRADING
11710,ELSADA ACETONE,5285001953905-5283022013004,95000,1.061452514,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
11752,GILLETTE 2,3014260282684,325000,3.631284916,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
12112,FRESH SOFT AQUA,5283027880120-5283027880090,50000,0.558659218,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
12825,CHARCOAL STAR,0,45000,0.502793296,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
12840,BAKE ROLZ SALT 48-52G,6223000499344-6223000492369,40000,0.446927374,HOME USAGE,TOOLS,53,62,0,0,0,EDWIN YAZBECK FOR TRADING
12864,PRIL ORIGINAL 650ML,5283009708671,220000,2.458100559,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
12896,XXL ENERGY 500 ML,5287001783032,80000,0.893854749,HOME USAGE,TOOLS,48,48,0,0,0,EDWIN YAZBECK FOR TRADING
12972,LOLIPOP,0,20000,0.223463687,HOME USAGE,TOOLS,9,44,0,0,0,EDWIN YAZBECK FOR TRADING
13028,JOHNNIE WALKER BLACK LABEL 5CL,5000267096261,270000,3.016759777,HOME USAGE,TOOLS,1,25,0,0,0,EDWIN YAZBECK FOR TRADING
13032,VAPE 30 PCS,8006320087600,175000,1.955307263,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13036,CAFE SUPER BRASIL 400G,5281017001333,815000,9.106145251,HOME USAGE,TOOLS,5,2,0,0,0,EDWIN YAZBECK FOR TRADING
13037,LA CROIX DE JAVEL 3.79 L,5283004318615,340000,3.798882682,HOME USAGE,TOOLS,3,1,0,0,0,EDWIN YAZBECK FOR TRADING
13058,EL SADA SPIRTO 70/250ML,5285001953387,75000,0.837988827,HOME USAGE,TOOLS,6,7,0,0,0,EDWIN YAZBECK FOR TRADING
13107,PERSIL GEL 3 L -25 %,5283009706929-5281112069337,650000,7.262569832,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
0,0,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
0,0,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13112,INDOMIE VEGETABLES WITH OIL 75GR,089686120226,35000,0.391061453,FOOD,OIL,-52,94,0,0,0,EDWIN YAZBECK FOR TRADING
13121,KINDER CARDS 12.8 GR,80874652,90000,1.005586592,HOME USAGE,TOOLS,3,0,0,0,0,EDWIN YAZBECK FOR TRADING
13124,AILA MILK CHOCOLATE,5285008413945,25000,0.279329609,FOOD,CHOCOLATE AND BISCUITS,-12,18,0,0,0,EDWIN YAZBECK FOR TRADING
13143,Halls,7622201694869,40000,0.446927374,HOME USAGE,TOOLS,2,93,0,0,0,EDWIN YAZBECK FOR TRADING
13176,WHITE CRUNCH 31.5 GR,8690632017983,50000,0.558659218,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13177,POLO 34 GR,50189052-96195468,60000,0.670391061,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13226,HOLIDAY MAYONNAISE 235 ML,5285001621286,85000,0.94972067,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13235,ULKER LAVIVA MILKY CREAM FILLING,8690504159032,40000,0.446927374,HOME USAGE,TOOLS,13,20,0,0,0,EDWIN YAZBECK FOR TRADING
13240,CADBURY DAIRY MILK 35GR,7622201508524-7622201510633,75000,0.837988827,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13292,ALBENI 40 GR,8690504034438,35000,0.391061453,HOME USAGE,TOOLS,2,14,0,0,0,EDWIN YAZBECK FOR TRADING
13295,NUTELLA BISCUITS X3,8000500359358,90000,1.005586592,FOOD,CHOCOLATE AND BISCUITS,5,17,0,0,0,EDWIN YAZBECK FOR TRADING
13328,KINDER COUNTRY 23.5G,40084176,60000,0.670391061,HOME USAGE,TOOLS,0,1,0,0,0,EDWIN YAZBECK FOR TRADING
13354,YAMAMA BROWNIE 50 GR,5285000031086,35000,0.391061453,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13355,GANDOUR LUCKY 555,5281028637316,245000,2.737430168,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13361,PERSIL GEL WHITE FLOWER 3 L,5283009706943,650000,7.262569832,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13362,PERSIL GEL LAVENDER 3 L,5283009706936,660000,7.374301676,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13427,JELIBON SOUR PATCH 40 GR,7622210442802-7622210796851,30000,0.335195531,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13433,INDOMIE CHICKEN CURRY 75 G,8680908020205-089686120134,30000,0.335195531,FOOD,OTHER FOOD,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13443,GANDOUR UNICA CREAMY HAZELNUT 24 GR,5281028455637,15000,0.167597765,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13444,GANDOUR UNICA CREAMY VANILLA 24 GR,5281028458331,15000,0.167597765,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13451,GANDOUR UNICA WHITE SIGNATURE 18.8 GR,5281028631338,20000,0.223463687,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13493,KLIM MILK POWDER 350 GR,6294017100424,290000,3.240223464,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13494,MAGGI CHICKEN BOUILLON STOCK 18 GR,6294017116470,15000,0.167597765,FOOD,OTHER FOOD,0,35,0,0,0,EDWIN YAZBECK FOR TRADING
13502,DANWAY SPREAD 750 GR,5281034431717,550000,6.145251397,HOME USAGE,TOOLS,4,2,0,0,0,EDWIN YAZBECK FOR TRADING
13505,ALTAGHZIAH CHICKEN LUNCHEON 340 GR,5283002852036,115000,1.284916201,FOOD,OTHER FOOD,6,0,0,0,0,EDWIN YAZBECK FOR TRADING
13506,ALTAGHZIAH CHICKEN LUNCHEON 200 GR,5283002830157,65000,0.726256983,FOOD,OTHER FOOD,3,13,0,0,0,EDWIN YAZBECK FOR TRADING
13507,ALTAGHZIAH MEAT LUNCHEON 340 GR,5283002852029,140000,1.56424581,FOOD,OTHER FOOD,7,10,0,0,0,EDWIN YAZBECK FOR TRADING
13508,ALTAGHZIAH MEAT LUNCHEON 200 GR,5283002851732,80000,0.893854749,FOOD,OTHER FOOD,5,18,0,0,0,EDWIN YAZBECK FOR TRADING
13510,GANDOUR UNICA SIGNATURE FLAVOR 33.34 GE,5281028432133,30000,0.335195531,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13529,BELL FOOD SPAGHETTI 500gr,5281014002463,80000,0.893854749,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13566,DETTOL ORGINAL SOAP,8993560024017,80000,0.893854749,HOME USAGE,TOOLS,2,11,0,0,0,EDWIN YAZBECK FOR TRADING
13722,GANDOUR UNICA HAZELNUT SIGNATURE 18.8 GR,5281028631239,20000,0.223463687,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13743,CADBURY FLAKE 15 GR,7622201719852,30000,0.335195531,HOME USAGE,TOOLS,2,-1,0,0,0,EDWIN YAZBECK FOR TRADING
13754,YES 3IN1 POWDER 650 GR,5283014921003-5283014919246,170000,1.899441341,HOME USAGE,TOOLS,0,9,0,0,0,EDWIN YAZBECK FOR TRADING
13755,DER GENERAL LAVENDER 750 ML,5283009700200-5283009700422,95000,1.061452514,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13756,DER GENERAL ROSE BLOSSOM 750 ML,5283009709609,110000,1.229050279,HOME USAGE,TOOLS,3,3,0,0,0,EDWIN YAZBECK FOR TRADING
13757,PERSIL 2KG,5283009706806-5283009712296,570000,6.368715084,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13813,DANWAY SPREAD 350 GR,5281034431700,275000,3.072625698,HOME USAGE,TOOLS,6,0,0,0,0,EDWIN YAZBECK FOR TRADING
13857,OMO MATIC COMFORT 2.5 L,8720181010149,495000,5.530726257,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13859,SUNSILK STRENGTH & SHINE SHAMPOO 350 ML,6221155025432-6221155063298,315000,3.519553073,HOME USAGE,SHAMPOO & SHOWER GEL,3,14,0,0,0,EDWIN YAZBECK FOR TRADING
13881,ELEGANCE SANDWICH 50 GR,5285004342812-5285004343574,35000,0.391061453,HOME USAGE,TOOLS,92,162,0,0,0,EDWIN YAZBECK FOR TRADING
13893,GANDOUR PIK-ONE 15.5 GR,6281004084539,15000,0.167597765,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
0,0,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
0,0,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13894,GANDOUR YAMAMA DONUT 37 GR,6281004212239,40000,0.446927374,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13909,MENTOS 3D FINSEAL FRESHMINT 5PCS,8935001723707,30000,0.335195531,HOME USAGE,MAN CARE,-2,4,0,0,0,EDWIN YAZBECK FOR TRADING
13917,MILKA HAZELNUT  80G,4025700001023,115000,1.284916201,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13926,NIDO FCMP POUCH 350 GR,6294003560089,360000,4.022346369,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13944,MAGGI CUBES BEEF 18 GR,6221007021742-6294017117958,20000,0.223463687,FOOD,OTHER FOOD,29,54,0,0,0,EDWIN YAZBECK FOR TRADING
13956,DANO SACHET 22 GR,5760466921336,35000,0.391061453,HOME USAGE,TOOLS,15,38,0,0,0,EDWIN YAZBECK FOR TRADING
13957,CELYON TEA HORSE HEAD 140 GR,5281014000070,225000,2.51396648,BEVERAGES,HOT DRINKS,6,17,0,0,0,EDWIN YAZBECK FOR TRADING
13959,WHITE BELL HOT SARDINE,707828072072,90000,1.005586592,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
13962,YAMAMA GRENADINE MOLASSES 300 ML,623695000355,170000,1.899441341,HOME USAGE,TOOLS,7,10,0,0,0,EDWIN YAZBECK FOR TRADING
13969,PICON 8 PORTIONS 120GR,3073781176322,140000,1.56424581,HOME USAGE,TOOLS,22,4,0,0,0,EDWIN YAZBECK FOR TRADING
14007,CADBURY SNACK SANDWICH 22 GR,7622210169051,60000,0.670391061,HOME USAGE,TOOLS,-13,64,0,0,0,EDWIN YAZBECK FOR TRADING
14022,REDBULL SUGARFREE 250 ML,90424014-90162848,180000,2.011173184,HOME USAGE,TOOLS,19,33,0,0,0,EDWIN YAZBECK FOR TRADING
14053,DARINA LEMON INSTANT DRINK 25 GR,5281010631438,35000,0.391061453,BEVERAGES,OTHER BEVERAGES,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14054,DARINA ORANGE INSTANT DRINK 25 GR,5281010631131,20000,0.223463687,BEVERAGES,OTHER BEVERAGES,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14059,DARINA STRAWBERRY INSTANT DRINK 25 GR,5281010631636,35000,0.391061453,BEVERAGES,OTHER BEVERAGES,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14060,DARINA MANDARIN INSTANT DRINK 25 GR,5281010631537,35000,0.391061453,BEVERAGES,OTHER BEVERAGES,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14065,WHITE BELL TUNA 185 GR,707828071013,165000,1.843575419,FOOD,OTHER FOOD,20,39,0,0,0,EDWIN YAZBECK FOR TRADING
14066,WHITE ROSES TUNA 160 GR,5285001625031,140000,1.56424581,FOOD,OTHER FOOD,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14067,PICON 16 PORTIONS 240 GR,3073781176346,280000,3.12849162,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14080,ULKER LAVIVA CHOCOLATE 35 GR,8690504187509,55000,0.61452514,FOOD,CHOCOLATE AND BISCUITS,16,16,0,0,0,EDWIN YAZBECK FOR TRADING
14122,TWIX SINGLE ROLLED WAFER 11.25 GR,6221134010480,30000,0.335195531,HOME USAGE,TOOLS,13,0,0,0,0,EDWIN YAZBECK FOR TRADING
14125,TORABIKA CAPPUCCINO NO ADDED SUGAR 25 GR,8996001414033,25000,0.279329609,HOME USAGE,TOOLS,204,266,0,0,0,EDWIN YAZBECK FOR TRADING
14128,WHITE BELL WHITE MEAT TUNA 185 GR,707828070115,175000,1.955307263,FOOD,OTHER FOOD,4,4,0,0,0,EDWIN YAZBECK FOR TRADING
14129,SIBLOU WHITE HOT TUNA 185 GR,5285000830771,175000,1.955307263,FOOD,OTHER FOOD,10,3,0,0,0,EDWIN YAZBECK FOR TRADING
14153,SMEDS PROCESSED CHEESE 400 GR,5283007112807,310000,3.463687151,FOOD,PROCESSED CHEESE,3,3,0,0,0,EDWIN YAZBECK FOR TRADING
14162,GANDOUR UNICA ORIGINAL 18GR 33% EXTRA FRE,5281028641931,15000,0.167597765,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14170,DAMEL PECTOL EUCALYPTUS 6PCS,84115508,30000,0.335195531,HOME USAGE,TOOLS,120,12,0,0,0,EDWIN YAZBECK FOR TRADING
14171,DAMEL PECTOL LEMON 6PCS,84115515,30000,0.335195531,HOME USAGE,TOOLS,29,49,0,0,0,EDWIN YAZBECK FOR TRADING
14172,ERKO STICK MEDIUM YELLOW & PINK 13 GR,6924514651326,20000,0.223463687,HOME USAGE,TOOLS,-6,26,0,0,0,EDWIN YAZBECK FOR TRADING
14175,LOTUS BISCOFF TWIN PACK 25 GR,54010604,40000,0.446927374,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14177,MENTOS 3D FINSEAL WATERMELON 5PCS,8935001723844,30000,0.335195531,BEVERAGES,COLD DRINKS,1,1,0,0,0,EDWIN YAZBECK FOR TRADING
14180,ZERO SUGAR FREE CANDY STRAWBERRY 32 GR,5201583086510,100000,1.117318436,HOME USAGE,TOOLS,3,0,0,0,0,EDWIN YAZBECK FOR TRADING
14213,PRINGLES SOUR CREAM & ONION 165G,5053990101597,220000,2.458100559,HOME USAGE,TOOLS,12,0,0,0,0,EDWIN YAZBECK FOR TRADING
14214,JUNIOR MINI CROISSANT 30 GR,5289000071004,35000,0.391061453,HOME USAGE,TOOLS,-2,0,0,0,0,EDWIN YAZBECK FOR TRADING
14221,YES LEMON 650 GR,5283014921027,170000,1.899441341,HOME USAGE,TOOLS,0,-2,0,0,0,EDWIN YAZBECK FOR TRADING
14226,TRIDENT MIXED BERRIES FLAVOR 8GR,7622201702793,40000,0.446927374,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14232,DARINA 0% SUGAR MANGO 12 GR,5281010634026,35000,0.391061453,HOME USAGE,MAN CARE,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14235,DARINA 0% SUGAR PINEAPPLE 12 GR,5281010634040,40000,0.446927374,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14236,WHITE BELL SARDINE,707828072058,85000,0.94972067,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14278,DER GENERAL LAVENDER 1.5 L,5283009709654,160000,1.787709497,HOME USAGE,TOOLS,1,-2,0,0,0,EDWIN YAZBECK FOR TRADING
14279,DER GENERAL LEMON 1.5 L,5283009709647,160000,1.787709497,HOME USAGE,TOOLS,-1,7,0,0,0,EDWIN YAZBECK FOR TRADING
14288,DOVE BAR REG 90 GR,6281006591066,105000,1.173184358,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
0,0,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
0,0,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14289,OMO MATIC SAVON DE MARSEILLE 2.5 L,8720181010132,495000,5.530726257,HOME USAGE,TOOLS,1,2,0,0,0,EDWIN YAZBECK FOR TRADING
14301,DOMINGO 400 GR,022644008518,625000,6.983240223,HOME USAGE,TOOLS,6,8,0,0,0,EDWIN YAZBECK FOR TRADING
14315,MILKA LU 87 GR,7622210999719,140000,1.56424581,HOME USAGE,TOOLS,-4,9,0,0,0,EDWIN YAZBECK FOR TRADING
14316,MILKA CHERRY CREME 100 GR,7622201098544,140000,1.56424581,HOME USAGE,TOOLS,-1,11,0,0,0,EDWIN YAZBECK FOR TRADING
14319,HARIBO CHAMELLOWS 25 GR,8691216095472,35000,0.391061453,HOME USAGE,TOOLS,14,17,0,0,0,EDWIN YAZBECK FOR TRADING
14364,MARLBORO CRAFTED BLUE,7622100967590,115000,1.284916201,CIGARETTES,CIGARETTES,28,14,0,0,0,EDWIN YAZBECK FOR TRADING
14377,PRIL LEMON 650 ML,5283009708695-5283009703867,165000,1.843575419,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14378,PRIL APPLE 650 ML,5283009708688,175000,1.955307263,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14379,DER GENERAL LAVENDER BLOSSOM 750 ML,5283009709593,110000,1.229050279,HOME USAGE,TOOLS,5,1,0,0,0,EDWIN YAZBECK FOR TRADING
14380,ENERGIZER ALKALINE POWER AAA2,8888021205398,115000,1.284916201,HOME USAGE,TOOLS,1,7,0,0,0,EDWIN YAZBECK FOR TRADING
14389,FAIRY DRACO LEMON 800 ML,8006540169735,350000,3.910614525,HOME USAGE,TOOLS,7,4,0,0,0,EDWIN YAZBECK FOR TRADING
14390,FAIRY DARCO ORIGINAL 800 ML,8006540169766,345000,3.854748603,HOME USAGE,TOOLS,4,3,0,0,0,EDWIN YAZBECK FOR TRADING
14453,DARK BLUE WAFER DARK CHOCOLATE 60 GR,5285012240018,30000,0.335195531,FOOD,CHOCOLATE AND BISCUITS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14454,DARK BLUE WAFER HAZELNUTS FLAVOR 60 GR,5285012240032,30000,0.335195531,FOOD,CHOCOLATE AND BISCUITS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14455,DARK BLUE WAFER MILK CHOCOLATE 60 GR,5285012240025,30000,0.335195531,FOOD,CHOCOLATE AND BISCUITS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14458,PRINGLES BARBEQUE 165 GR,5053990161966-5053990126903,220000,2.458100559,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14496,PERSIL UNIVERSAL 4 KG,5283009706813,915000,10.22346369,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14549,ELSADA HAND SOAP MOROCCAN SECRET 440 ML,5283022013257,80000,0.893854749,HOME USAGE,TOOLS,-3,-5,0,0,0,EDWIN YAZBECK FOR TRADING
14573,MAXIMS HOT DOGS 10 PORK 400 GR,5283000303103,225000,2.51396648,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14575,MAXIMS SOY SAUCE 150 ML,5283000302151,130000,1.452513966,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14585,PLEIN SOLEIL 24 TARTINA CHEESE SQUARES 400 G,5283013317975,490000,5.474860335,FOOD,OTHER FOOD,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14587,NUTELLA B-READY 22 GR,8000500224281,70000,0.782122905,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14588,GANDOUR CHOCOLATE DIGESTIVES 195 GR,5281028451721,190000,2.122905028,FOOD,CHOCOLATE AND BISCUITS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14589,GANDOUR DARK CHOCOLATE DIGESTIVES 195 GR,5281028619725,190000,2.122905028,FOOD,CHOCOLATE AND BISCUITS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14606,LUX BAR MAGICAL BEAUTY 120 GR,6221155119766,85000,0.94972067,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14610,PERSIL 4KG LAVENDER 20% OFFER,5283009706820,915000,10.22346369,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14620,NAJJAR INSTANT COFFEE RED 190 GR,022644004619,495000,5.530726257,BEVERAGES,HOT DRINKS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14621,NAJJAR INSTANT COFFEE RED 95 GR,022644004770,290000,3.240223464,BEVERAGES,HOT DRINKS,4,0,0,0,0,EDWIN YAZBECK FOR TRADING
14622,NAJJAR INSTANT COFFEE GOLD 95 GR,022644008174,380000,4.245810056,BEVERAGES,HOT DRINKS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14623,NAJJAR INSTANT COFFEE GOLD 190 GR,022644004695,655000,7.318435754,BEVERAGES,HOT DRINKS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14703,OREO ORIGINAL 36.8 GR,7622201765286,40000,0.446927374,HOME USAGE,TOOLS,-17,38,0,0,0,EDWIN YAZBECK FOR TRADING
14707,DANO FULL CREAM MILK POWDER 400 GR,5760466755566,390000,4.357541899,HOME USAGE,TOOLS,0,-1,0,0,0,EDWIN YAZBECK FOR TRADING
14708,FLAMBO FAHEM 400 GR,5287001391107,130000,1.452513966,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14709,FLAMBO FAHEM 1600 GR,5287001391152,315000,3.519553073,HOME USAGE,TOOLS,1,32,0,0,0,EDWIN YAZBECK FOR TRADING
14710,HAJDU CREAM CHEESE 500 GR,5998207925439,245000,2.737430168,FOOD,OTHER FOOD,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14711,TANMIA MEAT HOTDOG 440GR,5281101393078,160000,1.787709497,FOOD,OTHER FOOD,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14712,PRINGLES KETCHUP 165 GR,5053990101566-5053990120659,220000,2.458100559,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14713,WHITE BELL CORNED BEEF 340 GR,707828074038,310000,3.463687151,FOOD,OTHER FOOD,10,20,0,0,0,EDWIN YAZBECK FOR TRADING
14714,MAXIM'S HOT DOGS 10 BEEF,5283000303066,250000,2.793296089,FOOD,OTHER FOOD,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14720,CAMELION AAA BATTERIES,873999005543,60000,0.670391061,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14744,PANTENE SHEER VOLUME 400 ML,5410076652471,340000,3.798882682,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14767,TWIX TWIN ROLLED WAFER 22.5GR,6221134010671,40000,0.446927374,HOME USAGE,TOOLS,0,1,0,0,0,EDWIN YAZBECK FOR TRADING
0,0,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
0,0,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14777,ETI ADICTO GOURMET 50 GR,8690526018874,60000,0.670391061,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
14783,BARILLA #7 500GR,8076808150072,150000,1.675977654,HOME USAGE,TOOLS,8,13,0,0,0,EDWIN YAZBECK FOR TRADING
14791,LUX BAR DREAM DELIGHT 120 GR,6221155119773,75000,0.837988827,HOME USAGE,TOOLS,0,0,0,0,0,EDWIN YAZBECK FOR TRADING
